Users,Total pulls,Pull number,MoC,PF,Female,HP,ATK,DEF,SPEED,Banner count,Legendary chance,Win percent,PHYSICAL,FIRE,ICE,LIGHTNING,WIND,QUANTUM,DESTRUCTION,HUNT,ERUDITION,HARMONY,NIHILITY,PRESERVATION
311247,29140065,31,9,8,1,126.72,87.12,49.5,115,1,0.0066875466,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,32,9,8,1,126.72,87.12,49.5,115,1,0.0065064062,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,33,9,8,1,126.72,87.12,49.5,115,1,0.0066065877,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,34,9,8,1,126.72,87.12,49.5,115,1,0.0065109697,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,35,9,8,1,126.72,87.12,49.5,115,1,0.006527147,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,36,9,8,1,126.72,87.12,49.5,115,1,0.006345032,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,37,9,8,1,126.72,87.12,49.5,115,1,0.006484883,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,38,9,8,1,126.72,87.12,49.5,115,1,0.0064172684,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,39,9,8,1,126.72,87.12,49.5,115,1,0.0063488283,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,40,9,8,1,126.72,87.12,49.5,115,1,0.0065190205,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,41,9,8,1,126.72,87.12,49.5,115,1,0.0064894278,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,42,9,8,1,126.72,87.12,49.5,115,1,0.0063397335,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,43,9,8,1,126.72,87.12,49.5,115,1,0.005889615,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,44,9,8,1,126.72,87.12,49.5,115,1,0.0063230223,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,45,9,8,1,126.72,87.12,49.5,115,1,0.006312026,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,46,9,8,1,126.72,87.12,49.5,115,1,0.0064482302,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,47,9,8,1,126.72,87.12,49.5,115,1,0.0064536296,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,48,9,8,1,126.72,87.12,49.5,115,1,0.0063537066,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,49,9,8,1,126.72,87.12,49.5,115,1,0.006310421,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,50,9,8,1,126.72,87.12,49.5,115,1,0.0063071204,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,51,9,8,1,126.72,87.12,49.5,115,1,0.0062687662,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,52,9,8,1,126.72,87.12,49.5,115,1,0.006309543,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,53,9,8,1,126.72,87.12,49.5,115,1,0.006061207,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,54,9,8,1,126.72,87.12,49.5,115,1,0.0063972375,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,55,9,8,1,126.72,87.12,49.5,115,1,0.006453442,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,56,9,8,1,126.72,87.12,49.5,115,1,0.006093087,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,57,9,8,1,126.72,87.12,49.5,115,1,0.0062237987,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,58,9,8,1,126.72,87.12,49.5,115,1,0.006487015,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,59,9,8,1,126.72,87.12,49.5,115,1,0.0060416325,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,60,9,8,1,126.72,87.12,49.5,115,1,0.0062748813,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,61,9,8,1,126.72,87.12,49.5,115,1,0.006234098,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,62,9,8,1,126.72,87.12,49.5,115,1,0.0064680083,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,63,9,8,1,126.72,87.12,49.5,115,1,0.006145684,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,64,9,8,1,126.72,87.12,49.5,115,1,0.0062233917,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,65,9,8,1,126.72,87.12,49.5,115,1,0.006498547,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,66,9,8,1,126.72,87.12,49.5,115,1,0.006473686,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,67,9,8,1,126.72,87.12,49.5,115,1,0.006414834,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,68,9,8,1,126.72,87.12,49.5,115,1,0.006297875,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,69,9,8,1,126.72,87.12,49.5,115,1,0.006422509,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,70,9,8,1,126.72,87.12,49.5,115,1,0.00636609,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,71,9,8,1,126.72,87.12,49.5,115,1,0.0062528085,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,72,9,8,1,126.72,87.12,49.5,115,1,0.0067760777,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
311247,29140065,73,9,8,1,126.72,87.12,49.5,115,1,0.0074708383,0.572607781921549,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,1,9,8,1,126.72,87.12,49.5,115,2,0.0066812946,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,2,9,8,1,126.72,87.12,49.5,115,2,0.00663594,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,3,9,8,1,126.72,87.12,49.5,115,2,0.0063852686,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,4,9,8,1,126.72,87.12,49.5,115,2,0.0072220117,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,5,9,8,1,126.72,87.12,49.5,115,2,0.0070157265,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,6,9,8,1,126.72,87.12,49.5,115,2,0.005975305,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,7,9,8,1,126.72,87.12,49.5,115,2,0.0065333736,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,8,9,8,1,126.72,87.12,49.5,115,2,0.0065001156,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,9,9,8,1,126.72,87.12,49.5,115,2,0.0064232904,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,10,9,8,1,126.72,87.12,49.5,115,2,0.006940441,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,11,9,8,1,126.72,87.12,49.5,115,2,0.0063403263,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,12,9,8,1,126.72,87.12,49.5,115,2,0.0063607236,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,13,9,8,1,126.72,87.12,49.5,115,2,0.0071874186,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,14,9,8,1,126.72,87.12,49.5,115,2,0.0065511614,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,15,9,8,1,126.72,87.12,49.5,115,2,0.0073274295,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,16,9,8,1,126.72,87.12,49.5,115,2,0.0059186127,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,17,9,8,1,126.72,87.12,49.5,115,2,0.006274179,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,18,9,8,1,126.72,87.12,49.5,115,2,0.00679675,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,19,9,8,1,126.72,87.12,49.5,115,2,0.0066702175,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,20,9,8,1,126.72,87.12,49.5,115,2,0.007392387,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,21,9,8,1,126.72,87.12,49.5,115,2,0.006989895,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,22,9,8,1,126.72,87.12,49.5,115,2,0.006158093,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,23,9,8,1,126.72,87.12,49.5,115,2,0.0062405854,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,24,9,8,1,126.72,87.12,49.5,115,2,0.0068457657,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,25,9,8,1,126.72,87.12,49.5,115,2,0.00606497,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,26,9,8,1,126.72,87.12,49.5,115,2,0.007111536,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,27,9,8,1,126.72,87.12,49.5,115,2,0.006634963,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,28,9,8,1,126.72,87.12,49.5,115,2,0.0069444445,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,29,9,8,1,126.72,87.12,49.5,115,2,0.006673887,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,30,9,8,1,126.72,87.12,49.5,115,2,0.0072596893,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,31,9,8,1,126.72,87.12,49.5,115,2,0.0063493983,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,32,9,8,1,126.72,87.12,49.5,115,2,0.0067179976,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,33,9,8,1,126.72,87.12,49.5,115,2,0.006847183,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,34,9,8,1,126.72,87.12,49.5,115,2,0.0058667674,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,35,9,8,1,126.72,87.12,49.5,115,2,0.0054533277,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,36,9,8,1,126.72,87.12,49.5,115,2,0.0066401064,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,37,9,8,1,126.72,87.12,49.5,115,2,0.0060466644,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,38,9,8,1,126.72,87.12,49.5,115,2,0.0064642965,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,39,9,8,1,126.72,87.12,49.5,115,2,0.007100552,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,40,9,8,1,126.72,87.12,49.5,115,2,0.006351591,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,41,9,8,1,126.72,87.12,49.5,115,2,0.0057218615,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,42,9,8,1,126.72,87.12,49.5,115,2,0.006440654,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,43,9,8,1,126.72,87.12,49.5,115,2,0.0062423763,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,44,9,8,1,126.72,87.12,49.5,115,2,0.005824112,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,45,9,8,1,126.72,87.12,49.5,115,2,0.007038361,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,46,9,8,1,126.72,87.12,49.5,115,2,0.0064959307,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,47,9,8,1,126.72,87.12,49.5,115,2,0.0069660028,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,48,9,8,1,126.72,87.12,49.5,115,2,0.0064684046,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,49,9,8,1,126.72,87.12,49.5,115,2,0.0064326124,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,50,9,8,1,126.72,87.12,49.5,115,2,0.006977656,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,51,9,8,1,126.72,87.12,49.5,115,2,0.006611965,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,52,9,8,1,126.72,87.12,49.5,115,2,0.0064544757,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,53,9,8,1,126.72,87.12,49.5,115,2,0.00744559,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,54,9,8,1,126.72,87.12,49.5,115,2,0.0070075053,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,55,9,8,1,126.72,87.12,49.5,115,2,0.005232534,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,56,9,8,1,126.72,87.12,49.5,115,2,0.0069465037,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,57,9,8,1,126.72,87.12,49.5,115,2,0.0076280264,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,58,9,8,1,126.72,87.12,49.5,115,2,0.007069437,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,59,9,8,1,126.72,87.12,49.5,115,2,0.006609183,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,60,9,8,1,126.72,87.12,49.5,115,2,0.0070928275,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,61,9,8,1,126.72,87.12,49.5,115,2,0.006707784,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,62,9,8,1,126.72,87.12,49.5,115,2,0.006976108,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,63,9,8,1,126.72,87.12,49.5,115,2,0.0074309977,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,64,9,8,1,126.72,87.12,49.5,115,2,0.0054307114,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,65,9,8,1,126.72,87.12,49.5,115,2,0.007241918,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,66,9,8,1,126.72,87.12,49.5,115,2,0.0062090876,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,67,9,8,1,126.72,87.12,49.5,115,2,0.007986365,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,68,9,8,1,126.72,87.12,49.5,115,2,0.00600926,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,69,9,8,1,126.72,87.12,49.5,115,2,0.007322176,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,70,9,8,1,126.72,87.12,49.5,115,2,0.008855792,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,71,9,8,1,126.72,87.12,49.5,115,2,0.007889344,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,72,9,8,1,126.72,87.12,49.5,115,2,0.0067416895,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
80760,2369924,73,9,8,1,126.72,87.12,49.5,115,2,0.0068230727,0.5703587531856499,0,0,0,0,0,1,0,1,0,0,0,0
292498,17736116,1,9,9,0,158.4,95.04,66.0,99,1,0.006896009,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,2,9,9,0,158.4,95.04,66.0,99,1,0.006882443,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,3,9,9,0,158.4,95.04,66.0,99,1,0.006764411,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,4,9,9,0,158.4,95.04,66.0,99,1,0.007085255,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,5,9,9,0,158.4,95.04,66.0,99,1,0.006760223,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,6,9,9,0,158.4,95.04,66.0,99,1,0.006771639,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,7,9,9,0,158.4,95.04,66.0,99,1,0.0067709927,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,8,9,9,0,158.4,95.04,66.0,99,1,0.006991458,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,9,9,9,0,158.4,95.04,66.0,99,1,0.0069275154,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,10,9,9,0,158.4,95.04,66.0,99,1,0.00678373,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,11,9,9,0,158.4,95.04,66.0,99,1,0.0068857423,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,12,9,9,0,158.4,95.04,66.0,99,1,0.0066977087,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,13,9,9,0,158.4,95.04,66.0,99,1,0.0070384,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,14,9,9,0,158.4,95.04,66.0,99,1,0.006841052,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,15,9,9,0,158.4,95.04,66.0,99,1,0.0066549587,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,16,9,9,0,158.4,95.04,66.0,99,1,0.006843605,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,17,9,9,0,158.4,95.04,66.0,99,1,0.006612909,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,18,9,9,0,158.4,95.04,66.0,99,1,0.0066249175,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,19,9,9,0,158.4,95.04,66.0,99,1,0.006680923,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,20,9,9,0,158.4,95.04,66.0,99,1,0.006715518,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,21,9,9,0,158.4,95.04,66.0,99,1,0.0062722317,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,22,9,9,0,158.4,95.04,66.0,99,1,0.0064703743,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,23,9,9,0,158.4,95.04,66.0,99,1,0.0066273576,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,24,9,9,0,158.4,95.04,66.0,99,1,0.006346328,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,25,9,9,0,158.4,95.04,66.0,99,1,0.006475013,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,26,9,9,0,158.4,95.04,66.0,99,1,0.0067336336,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,27,9,9,0,158.4,95.04,66.0,99,1,0.006542251,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,28,9,9,0,158.4,95.04,66.0,99,1,0.0065664435,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,29,9,9,0,158.4,95.04,66.0,99,1,0.0065887813,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,30,9,9,0,158.4,95.04,66.0,99,1,0.0064381263,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,31,9,9,0,158.4,95.04,66.0,99,1,0.0064704046,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,32,9,9,0,158.4,95.04,66.0,99,1,0.0066505563,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,33,9,9,0,158.4,95.04,66.0,99,1,0.006411227,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,34,9,9,0,158.4,95.04,66.0,99,1,0.006475329,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,35,9,9,0,158.4,95.04,66.0,99,1,0.0066285226,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,36,9,9,0,158.4,95.04,66.0,99,1,0.006274974,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,37,9,9,0,158.4,95.04,66.0,99,1,0.0064519164,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,38,9,9,0,158.4,95.04,66.0,99,1,0.006601816,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,39,9,9,0,158.4,95.04,66.0,99,1,0.0063526346,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,40,9,9,0,158.4,95.04,66.0,99,1,0.006351325,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,41,9,9,0,158.4,95.04,66.0,99,1,0.0061946665,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,42,9,9,0,158.4,95.04,66.0,99,1,0.006392855,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,43,9,9,0,158.4,95.04,66.0,99,1,0.006171229,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,44,9,9,0,158.4,95.04,66.0,99,1,0.0066195736,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,45,9,9,0,158.4,95.04,66.0,99,1,0.0064543327,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,46,9,9,0,158.4,95.04,66.0,99,1,0.0062523424,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,47,9,9,0,158.4,95.04,66.0,99,1,0.006274212,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,48,9,9,0,158.4,95.04,66.0,99,1,0.0064671496,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
292498,17736116,49,9,9,0,158.4,95.04,66.0,99,1,0.0062861885,0.5710622095889405,0,0,0,1,0,0,0,0,1,0,0,0
